"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000027326",258.681186749317,-4.86797395281427,0.491217602475724,1.54507776121181e-23,4.39085348440377e-21,"Casc5"
"ENSMUSG00000042436",12784.6386583186,-1.23903649123967,0.132013327568211,7.37474286555904e-23,1.96479282188511e-20,"Mfap4"
"ENSMUSG00000040204",745.733040797275,-3.08654735613956,0.334189912960429,8.46276393622448e-23,2.21997827502405e-20,"2810417H13Rik"
"ENSMUSG00000049517",3577.18093053811,-1.61976179962382,0.176639736856446,3.13087818931232e-22,7.96785134417378e-20,"Rps23"
"ENSMUSG00000030732",2946.51941145317,-1.07236241279617,0.116430767583132,5.14072613833133e-22,1.28903707918658e-19,"Chrdl2"
"ENSMUSG00000015880",362.052980265172,-4.40526344022782,0.462998687356177,5.66633663536861e-22,1.38023865670957e-19,"Ncapg"
"ENSMUSG00000025140",707.081992427211,-2.28768826306131,0.257885976288022,5.85296990446233e-22,1.40561957522517e-19,"Pycr1"
"ENSMUSG00000035557",795.15207697991,-12.9906355322595,1.43476358284654,7.4761636715814e-22,1.69968089018846e-19,"Krt17"
"ENSMUSG00000001131",1703.56155621723,-1.6158616409214,0.178360843294677,8.69030782293216e-22,1.94971629853706e-19,"Timp1"
"ENSMUSG00000030677",541.057332434363,-3.29414258244473,0.364567493526601,1.49562285179632e-21,3.26946990333066e-19,"Kif22"
"ENSMUSG00000041347",672.958510752058,-1.53537110280728,0.174037795101302,8.7129079817589e-21,1.83412091354285e-18,"Bdkrb1"
"ENSMUSG00000079523",4392.56669602547,-2.22899594695358,0.261447849850531,1.42872148867842e-20,2.86601530628892e-18,"Tmsb10"
"ENSMUSG00000022371",983.60416952205,-1.86756727739008,0.216224292571569,1.79585897801041e-20,3.56060365512274e-18,"Col14a1"
"ENSMUSG00000023505",593.389000869213,-2.69215638854275,0.320994729129695,3.83621623874275e-20,7.03347560073147e-18,"Cdca3"
"ENSMUSG00000029380",5609.2342913039,-1.01437873272943,0.116238321709135,4.97293745102838e-20,9.02059111462604e-18,"Cxcl1"
"ENSMUSG00000032518",2143.35476319635,-1.51698506003991,0.176501757503729,6.6056735912841e-20,1.18561410952616e-17,"Rpsa"
"ENSMUSG00000020649",3102.82140627561,-1.55697197613276,0.182985806509902,1.2826981336474e-19,2.10300825738671e-17,"Rrm2"
"ENSMUSG00000021775",4429.64831077157,-1.01280742828231,0.117901580918728,1.65607195174053e-19,2.66393234425734e-17,"Nr1d2"
"ENSMUSG00000049641",1367.86869929593,-1.33085269952679,0.156415056613448,1.81631774323349e-19,2.89439568596955e-17,"Vgll2"
"ENSMUSG00000045128",2327.10198656509,-2.1836927282678,0.268138470452516,4.0939718964625e-19,6.40424906482405e-17,"Rpl18a"
"ENSMUSG00000041431",1234.1889164637,-1.91929948097509,0.233575795559848,5.34262760295338e-19,8.28155847799619e-17,"Ccnb1"
"ENSMUSG00000023232",1510.1056134833,-1.45181925786859,0.174739067796657,8.40264143021335e-19,1.26790654005812e-16,"Serinc2"
"ENSMUSG00000054196",2048.56384265825,-2.24496946401595,0.280101753131843,1.00499388002946e-18,1.49010005638106e-16,"Cthrc1"
"ENSMUSG00000051879",299.763219372389,-11.9482596752573,1.44411736341979,1.17961565318435e-18,1.70454461885138e-16,"Krt71"
"ENSMUSG00000057454",153.776161048331,-5.71493305944382,0.662826962793884,2.30977989874993e-18,3.20195585801505e-16,"Lypd3"
"ENSMUSG00000032262",273.634026083139,-2.17724793834655,0.274461234318866,2.3371018413361e-18,3.21370350779209e-16,"Elovl4"
"ENSMUSG00000027715",1292.95684039735,-1.52361681654959,0.187214355200357,3.04049646306183e-18,4.14748041533338e-16,"Ccna2"
"ENSMUSG00000031519",7888.82290178172,-1.02058422010097,0.124622069480069,4.88212374341095e-18,6.60675332927778e-16,"Asb5"
"ENSMUSG00000000567",2682.76044205801,-1.00866446967333,0.123431135521122,5.89764103457835e-18,7.67638757867141e-16,"Sox9"
"ENSMUSG00000022676",1042.67626379187,-1.39830108317443,0.173001948235105,5.8609131094699e-18,7.67638757867141e-16,"Snai2"
"ENSMUSG00000040952",13485.7451548027,-1.07581579298362,0.132199932119184,6.29814121161807e-18,8.13557619691665e-16,"Rps19"
"ENSMUSG00000026100",267.194190773489,-4.25911551036785,0.508762734081029,1.21031950540093e-17,1.52867836196972e-15,"Mstn"
"ENSMUSG00000022464",544.797325857964,-2.51994070731115,0.331405277455714,1.9265006123384e-17,2.34634013864158e-15,"Slc38a4"
"ENSMUSG00000001506",427378.626731211,-1.48791802657541,0.188524149818131,2.35465427790374e-17,2.84746170869054e-15,"Col1a1"
"ENSMUSG00000059291",2417.60588067735,-1.04062694072376,0.131616229865602,4.60492499990648e-17,5.30530920090576e-15,"Rpl11"
"ENSMUSG00000056851",305.270512438665,-2.8738726753849,0.385380436863695,1.13055540860852e-16,1.25994119426038e-14,"Pcbp2"
"ENSMUSG00000068220",12764.4488667705,-1.28865313860749,0.16689834325432,1.20838674137371e-16,1.32930337594601e-14,"Lgals1"
"ENSMUSG00000025574",409.109035057016,-1.90854822496854,0.255167577777131,1.90147178070521e-16,2.03911920332104e-14,"Tk1"
"ENSMUSG00000101939",375.599736643202,-11.272301445355,1.47423002584694,2.76766502443545e-16,2.91305285997832e-14,"Gm28438"
"ENSMUSG00000042988",95.8926866496711,-3.18534007090252,0.426781021572507,3.66653118624249e-16,3.78897110646186e-14,"Notum"
"ENSMUSG00000046352",914.519741744238,-2.52021385458136,0.350520778555211,4.46950467943223e-16,4.56344456820353e-14,"Gjb2"
"ENSMUSG00000037805",2316.137246013,-1.10554743121385,0.147617136089109,9.9993930776575e-16,9.74283722097932e-14,"Rpl10a"
"ENSMUSG00000060548",782.031838157148,-1.05956703291937,0.142376800486156,1.62723018888086e-15,1.53292275970207e-13,"Tnfrsf19"
"ENSMUSG00000027208",210.216030905425,-2.00435666383092,0.280766380266461,1.72082935421218e-15,1.60338039992743e-13,"Fgf7"
"ENSMUSG00000005268",75.5044816462486,-5.32373159484308,0.680611060321672,1.87779857281651e-15,1.72424238824849e-13,"Prlr"
"ENSMUSG00000029417",503.137072855041,-2.52740602198651,0.361617437251419,1.93714377223972e-15,1.76632291232403e-13,"Cxcl9"
"ENSMUSG00000039787",1255.96203610546,-1.2723229425654,0.173008299517804,2.0271486476246e-15,1.82883130109244e-13,"Cercam"
"ENSMUSG00000031962",7301.0608388909,-1.0866241761836,0.14842934963263,3.73780458693565e-15,3.21885383898181e-13,"Cdh15"
"ENSMUSG00000047786",977.39182951466,-1.53308970242284,0.213238953402501,4.48099668241141e-15,3.82027372158985e-13,"Lix1"
"ENSMUSG00000049685",133.863568155876,-10.7408915663977,1.47856483747196,6.97487638038593e-15,5.82983417460591e-13,"Cyp2g1"
"ENSMUSG00000054146",818.158820247096,-12.3063676046008,1.73293838206656,8.58204646549309e-15,7.10351816908362e-13,"Krt15"
"ENSMUSG00000024521",973.062952180749,-1.17753784846201,0.164219467043242,9.16916706222042e-15,7.55282452067248e-13,"Pmaip1"
"ENSMUSG00000061397",116.429906967693,-2.61587844274752,0.386121201176936,9.39126506862861e-15,7.66617919205581e-13,"Krt79"
"ENSMUSG00000035831",127.088215760226,-10.6890527762172,1.48202282759344,1.05642423549277e-14,8.53700930776642e-13,"Krt25"
"ENSMUSG00000027306",476.06072209676,-2.00291044440076,0.290993943007813,1.06249202529535e-14,8.54554317137311e-13,"Nusap1"
"ENSMUSG00000008683",2893.43703776402,-1.2367247305363,0.173525871121748,1.13171597853798e-14,9.01723792058462e-13,"Rps15a"
"ENSMUSG00000025213",416.688156262891,-1.44050341552822,0.204164278807428,1.38174859246596e-14,1.07091796591532e-12,"Kazald1"
"ENSMUSG00000024048",7600.63711176895,-1.21488852290592,0.172245434516413,1.9960394609719e-14,1.51264305995697e-12,"Myl12a"
"ENSMUSG00000084897",78.3001398048991,-5.57525276871831,0.742182485454958,1.98862796523242e-14,1.51264305995697e-12,"Gm14226"
"ENSMUSG00000063661",111.349694030744,-10.5234035059131,1.47825538931952,2.33044735768212e-14,1.75050475312061e-12,"Krt73"
"ENSMUSG00000074129",2464.75731016391,-1.47066504746207,0.211575624279147,2.74342586317885e-14,2.05167343829222e-12,"Rpl13a"
"ENSMUSG00000047675",4795.00516292397,-1.00400333772508,0.143351808483271,4.96733701549938e-14,3.60417291282042e-12,"Rps8"
"ENSMUSG00000001025",4011.12674264889,-1.35616776449274,0.196809086659855,5.02762269349019e-14,3.63245739604666e-12,"S100a6"
"ENSMUSG00000063632",518.706591903441,-2.46423524181208,0.378861817725931,5.67820636537516e-14,4.08519395510599e-12,"Sox11"
"ENSMUSG00000048327",590.743587017559,-1.53983028527044,0.226193629446727,6.49296186208046e-14,4.59383787179809e-12,"Ckap2l"
"ENSMUSG00000038550",235.660727706,-1.63943822567874,0.242807140298133,7.59832123915178e-14,5.30979407576955e-12,"Ciart"
"ENSMUSG00000020583",713.389684368952,-1.33316567578904,0.195838612067659,9.26788231371261e-14,6.45006780943322e-12,"Matn3"
"ENSMUSG00000029177",657.375344810116,-1.60629168545678,0.23960391531134,1.13659815717134e-13,7.78318681844522e-12,"Cenpa"
"ENSMUSG00000027533",1468.06485803252,-1.4222087178709,0.212183046000339,1.6419031244384e-13,1.10345232806809e-11,"Fabp5"
"ENSMUSG00000059898",94.6661201963558,-6.66013756834976,0.928280861106331,1.69308196561857e-13,1.123297299446e-11,"Dsc3"
"ENSMUSG00000070990",88.8725802692675,-5.97093419661711,0.831853948871816,2.14477777343337e-13,1.41199250250241e-11,"Foxe1"
"ENSMUSG00000006058",1145.20250930275,-1.04840887299489,0.155702053753699,2.82306557553238e-13,1.84429467924914e-11,"Snf8"
"ENSMUSG00000045545",728.746736320119,-11.8302495827934,1.78451247962688,2.99736984387171e-13,1.94327578737097e-11,"Krt14"
"ENSMUSG00000004473",2058.10356991507,-1.02159636228735,0.151997307781786,3.37233538138566e-13,2.17427638159654e-11,"Clec11a"
"ENSMUSG00000062997",5794.01063716437,-1.36473568309056,0.206647424149588,3.49428536882378e-13,2.23150036793312e-11,"Rpl35"
"ENSMUSG00000022510",233.714228775196,-1.8127422534076,0.281945174079701,4.01697034425676e-13,2.5274303077462e-11,"Trp63"
"ENSMUSG00000022440",1828.53257130673,-1.56461801055043,0.245620047759654,1.11480703314662e-12,6.66967534111688e-11,"C1qtnf6"
"ENSMUSG00000029304",3955.21532626495,-1.09440844419262,0.168780094885284,1.31981662520981e-12,7.78691808873787e-11,"Spp1"
"ENSMUSG00000024660",435.155041583593,-2.37524372540903,0.395790465959943,1.5560400213057e-12,8.99391132314693e-11,"Incenp"
"ENSMUSG00000051118",241.208753613719,-1.85332636696568,0.300026619015742,1.76222187922739e-12,9.98260639957017e-11,"Olfr77"
"ENSMUSG00000071415",3377.74911680992,-1.03969332809504,0.16116761963058,1.95237868700243e-12,1.10231817854564e-10,"Rpl23"
"ENSMUSG00000037725",647.664147529496,-1.53290976731021,0.244317064702549,2.18918209004078e-12,1.21588742075848e-10,"Ckap2"
"ENSMUSG00000061048",139.285620384542,-2.98973617075241,0.496238013907489,2.98761344597597e-12,1.62235021870498e-10,"Cdh3"
"ENSMUSG00000037568",933.525023883115,-1.59505571704494,0.259477698058872,4.22306662744851e-12,2.22245398347607e-10,"Vash2"
"ENSMUSG00000048922",228.102163366431,-2.67668095648153,0.460395178508686,5.28894847055127e-12,2.73278364761727e-10,"Cdca2"
"ENSMUSG00000078886",133.229297410145,-2.34863546489879,0.405822657417588,5.90146095361731e-12,3.03089791325689e-10,"Gm2026"
"ENSMUSG00000028234",2982.06177646911,-1.16526856893478,0.188481354192023,7.76657493200539e-12,3.88864709659413e-10,"Rps20"
"ENSMUSG00000079013",63.3591176809543,-9.58633104731675,1.50765569695126,7.96827040808941e-12,3.97271867626703e-10,"Serpina3j"
"ENSMUSG00000061477",3633.8045667897,-1.08337858327432,0.174489726613988,8.15109912347563e-12,4.05202306572545e-10,"Rps7"
"ENSMUSG00000024791",227.350602853083,-4.66967142396495,0.707189365997502,8.48083338787864e-12,4.2036828516488e-10,"Cdca5"
"ENSMUSG00000040212",2996.17964593888,-1.00502950772715,0.161562282032121,9.90232279645055e-12,4.86583590784664e-10,"Emp3"
"ENSMUSG00000051397",88.0658485534292,-9.84370457391211,1.56353436539018,9.96775807497908e-12,4.88391502691001e-10,"Tacstd2"
"ENSMUSG00000060636",2845.04597414842,-1.04152372386001,0.168125401186145,1.01978325872719e-11,4.96809266987353e-10,"Rpl35a"
"ENSMUSG00000066364",68.0569034631288,-9.61995600594942,1.52355928132166,1.03475034934935e-11,5.02664621275094e-10,"Serpina3b"
"ENSMUSG00000028640",96.9552513693705,-7.78786640309372,1.20044788760172,1.09995088257025e-11,5.2980967510467e-10,"Tfap2c"
"ENSMUSG00000029061",913.302269579104,-1.14213776020489,0.186698691216205,1.23419630289399e-11,5.86191675783994e-10,"Mmp23"
"ENSMUSG00000058558",2947.27780653943,-1.0461106372727,0.170311947656427,1.40027427289453e-11,6.52351820413243e-10,"Rpl5"
"ENSMUSG00000027015",400.642750101939,-1.41831143688405,0.237634086928703,1.7945624547198e-11,8.11646801470219e-10,"Cybrd1"
"ENSMUSG00000029683",178.924947970432,-2.63021155271211,0.471569934473812,2.03419157420482e-11,9.10367468025364e-10,"Lmod2"
"ENSMUSG00000040797",689.076181270287,-1.59756742116797,0.272444807544121,2.31083599662887e-11,1.02877453207621e-09,"Iqsec3"
"ENSMUSG00000060962",60.3907083893168,-9.44309523005428,1.52332710645685,2.42418277175514e-11,1.06808114835134e-09,"Dmkn"
"ENSMUSG00000019932",7964.64853845746,-1.10913025654828,0.185259063007589,3.02689961468242e-11,1.30662443873291e-09,"Kera"
"ENSMUSG00000022483",785.071955019777,-1.26546424793287,0.21389091849594,3.2488604981066e-11,1.39537330864523e-09,"Col2a1"
"ENSMUSG00000067288",1971.02697806964,-1.25470895411747,0.211939408399249,3.2438693025379e-11,1.39537330864523e-09,"Rps28"
"ENSMUSG00000070436",12067.9403725468,-1.03330423768057,0.173055574974982,4.25380925155665e-11,1.80427118279334e-09,"Serpinh1"
"ENSMUSG00000079641",1532.4263768561,-1.20400436853454,0.204891739724655,4.68740707164324e-11,1.9832500739104e-09,"Rpl39"
"ENSMUSG00000046330",3970.29402171238,-1.20098341945441,0.20453079490913,4.84470944543028e-11,2.03968248775387e-09,"Rpl37a"
"ENSMUSG00000025794",5596.73172774364,-1.12138069440033,0.191363510556632,6.32612697157747e-11,2.63732985311412e-09,"Rpl14"
"ENSMUSG00000058427",191.6700900509,-2.23001336011608,0.413910659697366,7.00835362450591e-11,2.88645984665339e-09,"Cxcl2"
"ENSMUSG00000031230",119.419048826103,-2.41375086825149,0.455889411228089,9.62602230832423e-11,3.8802200089654e-09,"Fgf16"
"ENSMUSG00000021469",54.089532147075,-3.55425244243903,0.620048268901889,1.07904672598481e-10,4.32913546465108e-09,"Msx2"
"ENSMUSG00000043557",339.184611845674,-2.22432363596401,0.418775378475967,1.07754002242375e-10,4.32913546465108e-09,"Mdga1"
"ENSMUSG00000027524",1298.99394119233,-1.30299119507375,0.22942984908531,1.2216261007216e-10,4.82174690819537e-09,"Edn3"
"ENSMUSG00000026574",3221.82703527665,-1.3752580283854,0.243639966329435,1.29727509533865e-10,5.08502014956765e-09,"Dpt"
"ENSMUSG00000025362",1443.75088015239,-1.33468342718697,0.236540291116897,1.41903986461726e-10,5.52421203917553e-09,"Rps26"
"ENSMUSG00000021643",415.82776186996,-1.28962783972509,0.228354550041961,1.50559005884755e-10,5.84779409872655e-09,"Serf1"
"ENSMUSG00000041841",2206.54985799041,-1.30660288410451,0.231637888089285,1.51383202955521e-10,5.86644316726042e-09,"Rpl37"
"ENSMUSG00000021273",944.822396380588,-1.00677476560838,0.174718056886452,1.65736078403905e-10,6.32207130394851e-09,"Fdft1"
"ENSMUSG00000060913",299.599916082251,-2.76953010944176,0.529806657677148,1.76083745645144e-10,6.6424866083968e-09,"Trim55"
"ENSMUSG00000039452",585.780931021207,-1.35716513821836,0.2424993560939,1.765050175259e-10,6.64368003053888e-09,"Snx22"
"ENSMUSG00000074476",557.010886784127,-2.05324469946135,0.390149040854067,1.99859189654621e-10,7.47324351491437e-09,"Spc24"
"ENSMUSG00000002769",45.7634985816901,-6.60686837325566,1.08031920335727,2.08062088014318e-10,7.72912126956893e-09,"Gnmt"
"ENSMUSG00000056328",1864.84241211623,-3.57618832453845,0.638748313124869,2.35383878601777e-10,8.66853242772979e-09,"Myh1"
"ENSMUSG00000028347",273.552255735571,-1.89804037223243,0.357746250128666,2.37909449773445e-10,8.72385812491832e-09,"Tmeff1"
"ENSMUSG00000014303",873.330281675474,-1.01198044552792,0.178010415942115,2.56297851970818e-10,9.3378946024667e-09,"Glis2"
"ENSMUSG00000034892",2425.21457428636,-1.26295884399451,0.227328213483586,2.68210705992235e-10,9.70968311650447e-09,"Rps29"
"ENSMUSG00000030672",3345.59648303832,-1.52065431891748,0.278649681096557,2.75388171070106e-10,9.94839767990757e-09,"Mylpf"
"ENSMUSG00000029414",174.265090270132,-4.51029044204353,0.754761714480492,2.83112849118483e-10,1.0205829155009e-08,"Kntc1"
"ENSMUSG00000073403",272.348897867451,-1.84458417148854,0.348797695708972,3.01625415236568e-10,1.07820020025131e-08,"Gm10499"
"ENSMUSG00000022986",51.2662723194022,-8.81337177025521,1.50554414593314,3.03055855358232e-10,1.08104715265967e-08,"Krt75"
"ENSMUSG00000032068",56.8486081637997,-3.84015460438721,0.67408566094971,3.07095355547027e-10,1.09057358764734e-08,"Plet1"
"ENSMUSG00000020216",572.502307850322,-1.57595903699106,0.291674595785529,3.26461288268745e-10,1.15248269695039e-08,"Jsrp1"
"ENSMUSG00000017724",241.353538035882,-1.66743992312666,0.312260811158916,3.67436303647866e-10,1.28912683405345e-08,"Etv4"
"ENSMUSG00000024011",747.227072157001,-1.80046760149268,0.344609820515487,4.75739732744286e-10,1.6321606002058e-08,"Pi16"
"ENSMUSG00000001504",72.9636770946897,-8.34404659043107,1.43661680237283,5.3493379919055e-10,1.82423124199961e-08,"Irx2"
"ENSMUSG00000004347",1010.60443424221,-1.38225805436787,0.25724976442858,5.79922661716993e-10,1.95807154553197e-08,"Pde1c"
"ENSMUSG00000037601",2670.57126182957,-1.00055471365085,0.18053041518466,6.1282647399633e-10,2.05694964726603e-08,"Nme1"
"ENSMUSG00000041219",356.274947058356,-1.66333021862509,0.318653784235284,6.99118773346237e-10,2.30573969135913e-08,"Arhgap11a"
"ENSMUSG00000017588",39.8297307170333,-8.96084613228006,1.57422197442784,7.02823002109794e-10,2.31348166196411e-08,"Krt27"
"ENSMUSG00000026039",203.070845830164,-2.39765443913236,0.488177602801182,7.50330520024952e-10,2.45564024893387e-08,"Sgol2"
"ENSMUSG00000024378",539.881215395829,-1.11710875126736,0.206255845975854,8.38069911912033e-10,2.70642614924471e-08,"Stard4"
"ENSMUSG00000060935",1351.33731945405,-1.00176508084742,0.183042697163932,9.0555057638372e-10,2.90235768381933e-08,"Tmem263"
"ENSMUSG00000020897",508.759785822453,-2.14463022816638,0.43686626057653,1.03298387725667e-09,3.27996426277532e-08,"Aurkb"
"ENSMUSG00000005220",89.8255518015911,-4.01823658214371,0.7298971989631,1.2675516107629e-09,3.99501340390354e-08,"Corin"
"ENSMUSG00000022033",672.376879086914,-1.43336690165122,0.276376332430922,1.41293565106387e-09,4.40438131376417e-08,"Pbk"
"ENSMUSG00000009927",1523.17840543926,-1.33700301148626,0.256849402764555,1.56360880408544e-09,4.82990828232986e-08,"Rps25"
"ENSMUSG00000061816",7026.72777680245,-1.35167909652575,0.260035103156212,1.57610337136635e-09,4.85969956332145e-08,"Myl1"
"ENSMUSG00000027962",12111.9070721018,-1.07244310696657,0.202023341507786,1.74714444948971e-09,5.35801438997285e-08,"Vcam1"
"ENSMUSG00000040564",37.5848375979868,-4.08422145312481,0.755893330882413,2.40208034479888e-09,7.14797067350186e-08,"Apoc1"
"ENSMUSG00000090733",1312.63039793678,-1.15278287429554,0.22252846432198,2.74447183341996e-09,8.06827400545583e-08,"Rps27"
"ENSMUSG00000034394",164.245073984914,-2.32114715999396,0.500632219555675,3.12637571192572e-09,8.98954294525075e-08,"Lif"
"ENSMUSG00000026971",100.76411443492,-3.44770989842655,0.691513359779726,3.33868252835768e-09,9.55165701191724e-08,"Itgb6"
"ENSMUSG00000019848",1059.86120794848,-1.09591143909166,0.211942422913783,3.41433706992008e-09,9.73542832428217e-08,"Popdc3"
"ENSMUSG00000028936",1529.1638325553,-1.07747355945781,0.208609855127586,3.73802638593732e-09,1.05524979977843e-07,"Rpl22"
"ENSMUSG00000027985",100.753563473562,-2.50645030488473,0.547028424977668,3.8230586331272e-09,1.077470624024e-07,"Lef1"
"ENSMUSG00000030303",119.579706744394,-2.27248359979378,0.494793840819746,4.04679235438363e-09,1.13676863977917e-07,"Far2"
"ENSMUSG00000042045",631.348116578643,-2.31975644509545,0.508880858798918,4.55371113702584e-09,1.26871451956581e-07,"Sln"
"ENSMUSG00000069272",381.047227441474,-2.61389952079941,0.574813140037985,4.73465505193022e-09,1.31697558385746e-07,"Hist1h2ae"
"ENSMUSG00000022479",371.219141959685,-5.23394974753251,0.941479957570656,4.77608185728863e-09,1.32633504476594e-07,"Vdr"
"ENSMUSG00000092586",41.8615845708364,-4.07810967072489,0.777955147684355,5.00317843802202e-09,1.37817763403414e-07,"Ly6g6c"
"ENSMUSG00000025105",36.6891828678919,-8.27597475771733,1.54615081597556,6.89792174547674e-09,1.8464123027021e-07,"Bnc1"
"ENSMUSG00000042306",40.350073131233,-4.13048111305969,0.796113606731645,7.09060052479916e-09,1.89204741077231e-07,"S100a14"
"ENSMUSG00000039298",1354.31911420405,-1.25380960639122,0.253978879298865,7.54621648564609e-09,1.99798970957689e-07,"Cdk5rap2"
"ENSMUSG00000018893",1095.06327354247,-1.26638905849391,0.257076915693226,7.72638236968127e-09,2.03935829389219e-07,"Mb"
"ENSMUSG00000031907",77.6289586950834,-7.96084034240262,1.49033856473669,8.71361857536654e-09,2.2683345088332e-07,"Zfp90"
"ENSMUSG00000003355",349.122119328166,-1.27890562146699,0.264296322194201,1.15972945728853e-08,2.93390904691791e-07,"Fkbp11"
"ENSMUSG00000071019",29.9773825707744,-8.36382717925198,1.59618723725773,1.16344850880671e-08,2.93895711461676e-07,"Sdr16c6"
