V1,V1,V10,V10,V11,V11,V2,V2,V3,V3,V4,V4,V5,V5,V6,V6,V7,V7,V8,V8,V9,V9
GO:0006111,0.013258099188288,NA,NA,NA,NA,GO:0030855,0.020095201945805,GO:0006941,0.0223054177263059,GO:0070372,0.0435163351615189,GO:0000183,0.03251724254582,GO:0071622,0.0395703133756882,NA,NA,GO:0044321,0.0331157220760183,NA,NA
GO:0002009,0.013258099188288,NA,NA,NA,NA,GO:0010976,0.0206478281051591,GO:0031532,0.0223054177263059,GO:0045837,0.045613682908522,GO:0000022,0.03251724254582,GO:2000310,0.0395703133756882,NA,NA,GO:0090735,0.0331157220760183,NA,NA
GO:0030858,0.013258099188288,NA,NA,NA,NA,GO:0001837,0.0207357421129246,GO:0002690,0.0223054177263059,GO:0035137,0.045613682908522,GO:1903587,0.03251724254582,GO:0010224,0.0395703133756882,NA,NA,GO:1904292,0.0331157220760183,NA,NA
GO:0016570,0.0132834200446572,NA,NA,NA,NA,GO:0034109,0.0218030300368175,GO:0030335,0.0224721244866378,GO:0002693,0.045613682908522,GO:2000050,0.03251724254582,GO:0042761,0.0395703133756882,NA,NA,GO:0045003,0.0331157220760183,NA,NA
GO:0019216,0.0142159977931596,NA,NA,NA,NA,GO:0030278,0.0218030300368175,GO:0051896,0.0227985535076031,GO:0001771,0.045613682908522,GO:0051769,0.0354212791446135,GO:0042063,0.0425495737837072,NA,NA,GO:0045667,0.034104415909068,NA,NA
GO:0010558,0.014642007150812,NA,NA,NA,NA,GO:0019216,0.0223556200014071,GO:1901570,0.0231096884985871,GO:0042797,0.045613682908522,GO:0071675,0.0354212791446135,GO:0030950,0.0425495737837072,NA,NA,GO:0045216,0.0368598187155498,NA,NA
GO:1901880,0.014642007150812,NA,NA,NA,NA,GO:0071248,0.0223556200014071,GO:0051785,0.0249587904665431,GO:0061668,0.045613682908522,GO:0032732,0.0354212791446135,GO:0090266,0.0425495737837072,NA,NA,GO:0021954,0.0371782488762246,NA,NA
GO:0055002,0.014642007150812,NA,NA,NA,NA,GO:0071560,0.0223556200014071,GO:0010906,0.0249587904665431,GO:1900038,0.045613682908522,GO:0048713,0.0354212791446135,GO:0043244,0.0455197414373442,NA,NA,GO:0045721,0.0371782488762246,NA,NA
GO:0043009,0.0152945300875951,NA,NA,NA,NA,GO:0071396,0.0224433595272043,GO:0006355,0.0252462108778302,GO:0006586,0.045613682908522,GO:0034501,0.0354212791446135,GO:0061912,0.0455197414373442,NA,NA,GO:1902287,0.0371782488762246,NA,NA
GO:0048015,0.0152945300875951,NA,NA,NA,NA,GO:0048762,0.0251378859087684,GO:0051302,0.0263138868040746,GO:0002922,0.045613682908522,GO:0009892,0.0354212791446135,GO:0010758,0.0455197414373442,NA,NA,GO:1903818,0.0371782488762246,NA,NA
GO:0051726,0.0154738990518717,NA,NA,NA,NA,GO:0050679,0.0266316541545263,GO:0035065,0.0268661352420561,GO:0042791,0.045613682908522,GO:0040037,0.0354212791446135,GO:0051057,0.0455197414373442,NA,NA,GO:0000463,0.0371782488762246,NA,NA
GO:0072666,0.0160853372979223,NA,NA,NA,NA,GO:0044267,0.0267739698938325,GO:0098655,0.0268661352420561,GO:0045026,0.045613682908522,GO:0032695,0.0354212791446135,GO:0032793,0.0455197414373442,NA,NA,GO:0002065,0.0371782488762246,NA,NA
GO:0007498,0.0160853372979223,NA,NA,NA,NA,GO:0016055,0.0279281477989333,GO:0008285,0.0277867483072817,GO:0032471,0.045613682908522,GO:0045414,0.0354212791446135,GO:0033674,0.0480382259350506,NA,NA,GO:0048557,0.0371782488762246,NA,NA
GO:0006886,0.0161741603495489,NA,NA,NA,NA,GO:0051050,0.028665973583162,GO:1900180,0.0288304084842291,GO:0010665,0.045613682908522,GO:0033700,0.0354212791446135,GO:0085029,0.048480843602201,NA,NA,GO:0043300,0.0371782488762246,NA,NA
GO:0045893,0.0168832659261804,NA,NA,NA,NA,GO:0051094,0.0306204818530494,GO:0034502,0.0288304084842291,GO:0051029,0.045613682908522,GO:0045922,0.0354212791446135,GO:0050775,0.048480843602201,NA,NA,GO:0033006,0.0371782488762246,NA,NA
GO:0006367,0.0170233447161762,NA,NA,NA,NA,GO:0048145,0.0311214922922157,GO:0014070,0.030681980125885,GO:0002579,0.045613682908522,GO:0120031,0.0357739120273141,GO:0010971,0.048480843602201,NA,NA,GO:1905330,0.0371782488762246,NA,NA
GO:0030335,0.0174829751465005,NA,NA,NA,NA,GO:0090307,0.0311214922922157,GO:0001755,0.0308503158498768,GO:2000508,0.045613682908522,GO:2001026,0.038316744140727,GO:0036149,0.048480843602201,NA,NA,GO:0042634,0.0371782488762246,NA,NA
GO:0051246,0.017578767597932,NA,NA,NA,NA,GO:0030239,0.0323794323667743,GO:0042981,0.0312458499322818,GO:0045738,0.045613682908522,GO:0071622,0.038316744140727,GO:0035601,0.048480843602201,NA,NA,GO:0009214,0.0371782488762246,NA,NA
GO:0031114,0.0175868771046072,NA,NA,NA,NA,GO:0010862,0.0323794323667743,GO:0030336,0.0318351915235721,GO:0031622,0.045613682908522,GO:0034724,0.038316744140727,NA,NA,NA,NA,GO:0048732,0.039697989329775,NA,NA
GO:0070207,0.0175868771046072,NA,NA,NA,NA,GO:0000187,0.0334447277783322,GO:0030199,0.0329245827601245,GO:0006384,0.045613682908522,GO:0051917,0.038316744140727,NA,NA,NA,NA,GO:0075522,0.0412239094208195,NA,NA
GO:0001655,0.0175868771046072,NA,NA,NA,NA,GO:0010632,0.0336571180178968,GO:0045616,0.0329245827601245,GO:0003176,0.045613682908522,GO:0030277,0.038316744140727,NA,NA,NA,NA,GO:0044819,0.0412239094208195,NA,NA
GO:0006334,0.0183801154583523,NA,NA,NA,NA,GO:0006865,0.0336571180178968,GO:0031058,0.0329245827601245,GO:0034350,0.045613682908522,GO:0010762,0.0412036623612398,NA,NA,NA,NA,GO:0031571,0.0412239094208195,NA,NA
GO:0007517,0.0183801154583523,NA,NA,NA,NA,GO:0045837,0.0354684660279251,GO:0060538,0.0329245827601245,GO:0002606,0.045613682908522,GO:0051895,0.0412036623612398,NA,NA,NA,NA,GO:0030878,0.0412239094208195,NA,NA
GO:0032092,0.0183801154583523,NA,NA,NA,NA,GO:0003198,0.0354684660279251,GO:0014706,0.0329245827601245,GO:0003180,0.045613682908522,GO:0090051,0.0412036623612398,NA,NA,NA,NA,GO:0030832,0.0412239094208195,NA,NA
GO:0030261,0.0191454312477487,NA,NA,NA,NA,GO:0007185,0.0354684660279251,GO:0031032,0.0330001142161221,GO:0001702,0.045613682908522,GO:0048268,0.0412036623612398,NA,NA,NA,NA,GO:0106030,0.0412239094208195,NA,NA
GO:0030203,0.0192014881051917,NA,NA,NA,NA,GO:0001844,0.0354684660279251,GO:0048522,0.0333394667410006,GO:0051956,0.045613682908522,GO:0070266,0.0412036623612398,NA,NA,NA,NA,GO:0044783,0.0412239094208195,NA,NA
GO:0030879,0.020759821390651,NA,NA,NA,NA,GO:0045617,0.0354684660279251,GO:0046464,0.0350519541056609,GO:0048247,0.0456673073153546,GO:0048261,0.0412036623612398,NA,NA,NA,NA,GO:0015936,0.0412239094208195,NA,NA
GO:0009966,0.0220252179554282,NA,NA,NA,NA,GO:0006705,0.0354684660279251,GO:0048844,0.0350519541056609,GO:1902531,0.0464896334032248,GO:0002460,0.0412036623612398,NA,NA,NA,NA,GO:0060563,0.0412239094208195,NA,NA
GO:0040013,0.0224288859774445,NA,NA,NA,NA,GO:0045955,0.0354684660279251,GO:0060070,0.0354070319810705,GO:0008284,0.0474687939097748,GO:0000132,0.0412036623612398,NA,NA,NA,NA,GO:0007043,0.0436067270344953,NA,NA
GO:1904705,0.0224288859774445,NA,NA,NA,NA,GO:0072498,0.0354684660279251,GO:0007052,0.036643610193115,GO:0071822,0.0475539480307999,GO:0090266,0.0412036623612398,NA,NA,NA,NA,GO:0051336,0.0446055504642662,NA,NA
GO:0040019,0.0224288859774445,NA,NA,NA,NA,GO:0006734,0.0354684660279251,GO:0016050,0.037033518168605,GO:0051216,0.0494686729781452,GO:0001818,0.043151098906816,NA,NA,NA,NA,GO:0031348,0.0446055504642662,NA,NA
GO:0015807,0.0224288859774445,NA,NA,NA,NA,GO:0033604,0.0354684660279251,GO:0051897,0.037033518168605,NA,NA,GO:0036066,0.0440820585634856,NA,NA,NA,NA,GO:0050687,0.0452527727730833,NA,NA
GO:0051302,0.0226876187640292,NA,NA,NA,NA,GO:0044058,0.0354684660279251,GO:0003091,0.0372311940180218,NA,NA,GO:0010955,0.0440820585634856,NA,NA,NA,NA,GO:0035330,0.0452527727730833,NA,NA
GO:1903829,0.0236093551873022,NA,NA,NA,NA,GO:1902043,0.0354684660279251,GO:0045214,0.0372311940180218,NA,NA,GO:0034142,0.0440820585634856,NA,NA,NA,NA,GO:0002886,0.0452527727730833,NA,NA
GO:0010498,0.0237010638135791,NA,NA,NA,NA,GO:0032471,0.0354684660279251,GO:0010524,0.0394610856029928,NA,NA,GO:0046599,0.0440820585634856,NA,NA,NA,NA,GO:0031581,0.0452527727730833,NA,NA
GO:0090200,0.0241514800180626,NA,NA,NA,NA,GO:2000370,0.0354684660279251,GO:0090382,0.0394610856029928,NA,NA,GO:0061912,0.0440820585634856,NA,NA,NA,NA,GO:0060259,0.0452527727730833,NA,NA
GO:0043086,0.0241514800180626,NA,NA,NA,NA,GO:0051549,0.0354684660279251,GO:0008543,0.0418088120277944,NA,NA,GO:1903392,0.0440820585634856,NA,NA,NA,NA,GO:0002011,0.0452527727730833,NA,NA
GO:0006816,0.024490394697384,NA,NA,NA,NA,GO:2000178,0.0354684660279251,GO:0010628,0.0420927207578353,NA,NA,GO:0010758,0.0440820585634856,NA,NA,NA,NA,GO:0048048,0.0452527727730833,NA,NA
GO:0043065,0.0250588958875265,NA,NA,NA,NA,GO:1901098,0.0354684660279251,GO:0051592,0.0431543763883062,NA,NA,GO:0042346,0.0440820585634856,NA,NA,NA,NA,GO:0007044,0.0452527727730833,NA,NA
GO:0043154,0.0255130506399481,NA,NA,NA,NA,GO:0046877,0.0354684660279251,GO:0043200,0.0440680495567116,NA,NA,GO:0031573,0.0440820585634856,NA,NA,NA,NA,GO:0048854,0.0452527727730833,NA,NA
GO:0032456,0.0259264748931996,NA,NA,NA,NA,GO:0031622,0.0354684660279251,GO:0060548,0.0459099144966409,NA,NA,GO:0050995,0.0440820585634856,NA,NA,NA,NA,GO:0098911,0.0452527727730833,NA,NA
GO:0031111,0.0259264748931996,NA,NA,NA,NA,GO:0032364,0.0354684660279251,GO:0060236,0.0464427807655885,NA,NA,GO:0071459,0.0440820585634856,NA,NA,NA,NA,GO:0021510,0.0452527727730833,NA,NA
GO:0010594,0.0264949807112502,NA,NA,NA,NA,GO:0035376,0.0354684660279251,GO:0014032,0.0464427807655885,NA,NA,GO:1904037,0.0469519574385199,NA,NA,NA,NA,GO:0061053,0.0452527727730833,NA,NA
GO:0010595,0.0274969373271772,NA,NA,NA,NA,GO:0060272,0.0354684660279251,GO:0006936,0.0467211418055303,NA,NA,GO:0031663,0.0469519574385199,NA,NA,NA,NA,GO:0045597,0.0483566304633289,NA,NA
GO:0051093,0.0274969373271772,NA,NA,NA,NA,GO:0008643,0.0354684660279251,GO:1902533,0.0482157281893004,NA,NA,GO:0044728,0.0469519574385199,NA,NA,NA,NA,GO:0003073,0.0492649077299012,NA,NA
GO:0010647,0.0277527581426081,NA,NA,NA,NA,GO:0061081,0.0354684660279251,GO:0034508,0.0488634808372434,NA,NA,GO:0002698,0.0469519574385199,NA,NA,NA,NA,GO:0007413,0.0492649077299012,NA,NA
GO:0002062,0.0277527581426081,NA,NA,NA,NA,GO:0070508,0.0354684660279251,GO:0046651,0.0488634808372434,NA,NA,GO:0006305,0.0469519574385199,NA,NA,NA,NA,GO:0046883,0.0492649077299012,NA,NA
GO:0050690,0.0277527581426081,NA,NA,NA,NA,GO:0003007,0.0362706169091182,GO:0090407,0.0488634808372434,NA,NA,GO:0098840,0.0469519574385199,NA,NA,NA,NA,GO:0046850,0.0492649077299012,NA,NA
GO:2001257,0.0285188926501637,NA,NA,NA,NA,GO:0043507,0.0362706169091182,GO:0070374,0.0490725296069638,NA,NA,GO:1903426,0.0469519574385199,NA,NA,NA,NA,GO:0039694,0.0492649077299012,NA,NA
GO:0051241,0.029439200945268,NA,NA,NA,NA,GO:0042060,0.0362706169091182,NA,NA,NA,NA,GO:0032647,0.0469519574385199,NA,NA,NA,NA,NA,NA,NA,NA
GO:0030199,0.0296292332706867,NA,NA,NA,NA,GO:0045595,0.0364000449201839,NA,NA,NA,NA,GO:0097300,0.0469519574385199,NA,NA,NA,NA,NA,NA,NA,NA
GO:0060538,0.0296292332706867,NA,NA,NA,NA,GO:0046942,0.037605882002653,NA,NA,NA,NA,GO:0000187,0.0482027155730731,NA,NA,NA,NA,NA,NA,NA,NA
GO:0045995,0.0296292332706867,NA,NA,NA,NA,GO:0045778,0.038959796316744,NA,NA,NA,NA,GO:0016482,0.0489413047744029,NA,NA,NA,NA,NA,NA,NA,NA
GO:0014706,0.0296292332706867,NA,NA,NA,NA,GO:1903532,0.038959796316744,NA,NA,NA,NA,GO:0051055,0.0498133836138165,NA,NA,NA,NA,NA,NA,NA,NA
GO:0006352,0.0301552227087169,NA,NA,NA,NA,GO:0060828,0.0395397970536387,NA,NA,NA,NA,GO:0034375,0.0498133836138165,NA,NA,NA,NA,NA,NA,NA,NA
GO:0000086,0.0301910149173543,NA,NA,NA,NA,GO:0017158,0.0403320921162072,NA,NA,NA,NA,GO:0043567,0.0498133836138165,NA,NA,NA,NA,NA,NA,NA,NA
GO:0042113,0.0306226627148447,NA,NA,NA,NA,GO:0051091,0.0406907452439677,NA,NA,NA,NA,GO:0071173,0.0498133836138165,NA,NA,NA,NA,NA,NA,NA,NA
GO:0060070,0.0306226627148447,NA,NA,NA,NA,GO:0030241,0.0412573754770397,NA,NA,NA,NA,GO:0007094,0.0498133836138165,NA,NA,NA,NA,NA,NA,NA,NA
GO:0044839,0.0309541130562782,NA,NA,NA,NA,GO:0034333,0.0412573754770397,NA,NA,NA,NA,GO:0071174,0.0498133836138165,NA,NA,NA,NA,NA,NA,NA,NA
GO:0090049,0.0315548195504109,NA,NA,NA,NA,GO:0043568,0.0412573754770397,NA,NA,NA,NA,GO:0050994,0.0498133836138165,NA,NA,NA,NA,NA,NA,NA,NA
GO:0006022,0.0315548195504109,NA,NA,NA,NA,GO:0010838,0.0412573754770397,NA,NA,NA,NA,GO:0042116,0.0498133836138165,NA,NA,NA,NA,NA,NA,NA,NA
GO:0014065,0.0315548195504109,NA,NA,NA,NA,GO:0032366,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0140014,0.0317043968036441,NA,NA,NA,NA,GO:0060054,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0006468,0.0321039498175506,NA,NA,NA,NA,GO:0006570,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0048732,0.0328059685619247,NA,NA,NA,NA,GO:2000394,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0019933,0.0328059685619247,NA,NA,NA,NA,GO:0042363,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0031347,0.0328059685619247,NA,NA,NA,NA,GO:0060019,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0032446,0.0330700314977922,NA,NA,NA,NA,GO:0048251,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0043068,0.0333636145872745,NA,NA,NA,NA,GO:0010890,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0043537,0.0335284518180769,NA,NA,NA,NA,GO:0090037,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0048705,0.0335284518180769,NA,NA,NA,NA,GO:0045605,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0046330,0.0339273259479289,NA,NA,NA,NA,GO:2000427,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:2001235,0.0339273259479289,NA,NA,NA,NA,GO:0006560,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0070555,0.0339273259479289,NA,NA,NA,NA,GO:0060558,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0019221,0.0349163735718181,NA,NA,NA,NA,GO:0045073,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0051495,0.0350684124520196,NA,NA,NA,NA,GO:0033483,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0045582,0.0355490802884297,NA,NA,NA,NA,GO:0031659,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0000819,0.0355490802884297,NA,NA,NA,NA,GO:0060340,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0070206,0.0355490802884297,NA,NA,NA,NA,GO:2000095,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0019935,0.0355490802884297,NA,NA,NA,NA,GO:0048387,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0006026,0.0355490802884297,NA,NA,NA,NA,GO:0033629,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0018108,0.0374095251637016,NA,NA,NA,NA,GO:0007520,0.0412573754770397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0031145,0.0374095251637016,NA,NA,NA,NA,GO:0000904,0.0417225041381049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0045580,0.0376156703581342,NA,NA,NA,NA,GO:1902531,0.0418812061416525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0032870,0.0386094170943832,NA,NA,NA,NA,GO:0051092,0.0418840273240967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0060348,0.0397272024298706,NA,NA,NA,NA,GO:0030334,0.0418986438971133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0010720,0.0397272024298706,NA,NA,NA,NA,GO:0030335,0.0442573765903273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:1901652,0.0397272024298706,NA,NA,NA,NA,GO:0043009,0.0445566281633846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0043388,0.0397272024298706,NA,NA,NA,NA,GO:0051222,0.0445566281633846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0006511,0.0406896038922552,NA,NA,NA,NA,GO:0051204,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0080090,0.0409971625780073,NA,NA,NA,NA,GO:0044030,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0000070,0.0410675062651494,NA,NA,NA,NA,GO:0035272,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0030177,0.0419081944438026,NA,NA,NA,NA,GO:0060973,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0098662,0.0419081944438026,NA,NA,NA,NA,GO:0051418,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:1901701,0.0433435672225813,NA,NA,NA,NA,GO:0015791,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:1902905,0.0436028032116929,NA,NA,NA,NA,GO:1904322,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:1902749,0.0436028032116929,NA,NA,NA,NA,GO:0046189,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0042692,0.0440810879849962,NA,NA,NA,NA,GO:1990000,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0051147,0.0440810879849962,NA,NA,NA,NA,GO:0010893,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0023056,0.0440810879849962,NA,NA,NA,NA,GO:0046434,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0001706,0.0440810879849962,NA,NA,NA,NA,GO:0002934,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:1904666,0.0440810879849962,NA,NA,NA,NA,GO:1900118,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0001947,0.0440810879849962,NA,NA,NA,NA,GO:0002709,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:1903508,0.0455749971328039,NA,NA,NA,NA,GO:0042415,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0070588,0.0462146177239067,NA,NA,NA,NA,GO:2000643,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0001837,0.0463214755652322,NA,NA,NA,NA,GO:0048536,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0048661,0.0463214755652322,NA,NA,NA,NA,GO:1904321,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:1901362,0.0463214755652322,NA,NA,NA,NA,GO:1904861,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0030278,0.048602872965767,NA,NA,NA,NA,GO:0090073,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0060828,0.0491598431312054,NA,NA,NA,NA,GO:0006072,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GO:0009968,0.0493116691885424,NA,NA,NA,NA,GO:0046184,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0060359,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0006527,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0051547,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:2000052,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0042181,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:2000425,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0031507,0.0470118302742274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0034613,0.047305310380451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0030216,0.0489371956422302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0034329,0.0489371956422302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,GO:0060393,0.0489371956422302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
